05/26/2020 09:52:41 AM scraping with user RUD
05/26/2020 09:52:41 AM beginning streaming
05/26/2020 09:52:41 AM Signing request <PreparedRequest [POST]> using client <Client client_key=YiYRZRnFw6BmZ62JUQuRrJJ1V, client_secret=****, resource_owner_key=132562597-zU3Z7EHp4Q3vJiXvKseL2ucVqALYldbI5B5l8IR0, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
05/26/2020 09:52:41 AM Including body in call to sign: True
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:55 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:56 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:57 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:58 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:14:59 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:00 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:01 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:02 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
05/26/2020 10:15:03 AM writing tweet to <_io.TextIOWrapper name='<stdout>' mode='w' encoding='UTF-8'>
